policy_sk,policy_nk,policy_id,customer_id,policy_name,policy_term,policy_start_dt,policy_end_dt,policy_type_sk,policy_type_id,premium_amt,start_day,end_day,is_current
634,East|98765_70,98765_70,70,HSB_Auto_98765,Monthly,2008-01-04,2029-12-28,12,98765,2000,0,,True
635,East|98765_736,98765_736,736,HSB_Auto_98765,Monthly,2003-03-03,2026-12-27,12,98765,2000,0,,True
636,East|98765_738,98765_738,738,HSB_Auto_98765,Monthly,2014-12-31,2028-12-27,12,98765,2000,0,,True
637,East|98765_783,98765_783,783,HSB_Auto_98765,Monthly,2007-01-01,2029-12-30,12,98765,2000,0,,True
638,East|98765_83,98765_83,83,HSB_Auto_98765,Monthly,2009-03-02,2029-12-27,12,98765,2000,0,,True
639,East|98765_929,98765_929,929,HSB_Auto_98765,Monthly,2007-03-03,2030-12-28,12,98765,2000,0,,True
640,East|98765_946,98765_946,946,HSB_Auto_98765,Monthly,2007-06-05,2030-01-01,12,98765,2000,0,,True
641,East|98765_947,98765_947,947,HSB_Auto_98765,Monthly,2007-03-03,2030-12-28,12,98765,2000,0,,True
642,East|98765_994,98765_994,994,HSB_Auto_98765,Monthly,2010-03-03,2030-12-27,12,98765,2000,0,,True
643,East|99999_1354,99999_1354,9999,HSB_Termclaim_99999,Quarterly,2010-12-31,2036-12-27,13,99999,5000,1,,True
644,South|02468_1241,02468_1241,1241,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
645,South|02468_1267,02468_1267,1267,HSB_Jewel_02468,Half Yearly,2012-12-30,2032-12-27,10,2468,60000,0,,True
646,South|02468_1351,02468_1351,1351,HSB_Jewel_02468,Half Yearly,2012-12-30,2032-12-27,10,2468,60000,0,,True
647,South|02468_1459,02468_1459,1459,HSB_Jewel_02468,Half Yearly,2015-12-29,2035-12-27,10,2468,60000,0,,True
648,South|02468_1502,02468_1502,1502,HSB_Jewel_02468,Half Yearly,2014-12-30,2034-12-27,10,2468,60000,0,,True
650,South|02468_152,02468_152,152,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
649,South|02468_1527,02468_1527,1527,HSB_Jewel_02468,Half Yearly,2008-12-30,2028-12-27,10,2468,60000,0,,True
651,South|02468_1557,02468_1557,1557,HSB_Jewel_02468,Half Yearly,2012-12-30,2032-12-27,10,2468,60000,0,,True
652,South|02468_1574,02468_1574,1574,HSB_Jewel_02468,Half Yearly,2008-12-30,2028-12-27,10,2468,60000,0,,True
653,South|02468_1633,02468_1633,1633,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
654,South|02468_1634,02468_1634,1634,HSB_Jewel_02468,Half Yearly,2006-12-30,2026-12-27,10,2468,60000,0,,True
655,South|02468_1650,02468_1650,1650,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
656,South|02468_166,02468_166,166,HSB_Jewel_02468,Half Yearly,2005-12-30,2025-12-27,10,2468,60000,0,,True
657,South|02468_1713,02468_1713,1713,HSB_Jewel_02468,Half Yearly,2016-06-30,2036-12-27,10,2468,60000,0,,True
658,South|02468_1719,02468_1719,1719,HSB_Jewel_02468,Half Yearly,2013-12-30,2033-12-27,10,2468,60000,0,,True
659,South|02468_1745,02468_1745,1745,HSB_Jewel_02468,Half Yearly,2011-12-29,2031-12-27,10,2468,60000,0,,True
660,South|02468_1767,02468_1767,1767,HSB_Jewel_02468,Half Yearly,2013-12-30,2033-12-27,10,2468,60000,0,,True
661,South|02468_1788,02468_1788,1788,HSB_Jewel_02468,Half Yearly,2017-12-30,2037-12-27,10,2468,60000,0,,True
662,South|02468_1815,02468_1815,1815,HSB_Jewel_02468,Half Yearly,2014-12-30,2034-12-27,10,2468,60000,0,,True
663,South|02468_1849,02468_1849,1849,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
664,South|02468_1875,02468_1875,1875,HSB_Jewel_02468,Half Yearly,2006-12-30,2026-12-27,10,2468,60000,0,,True
665,South|02468_1916,02468_1916,1916,HSB_Jewel_02468,Half Yearly,2006-12-30,2026-12-27,10,2468,60000,0,,True
666,South|02468_1919,02468_1919,1919,HSB_Jewel_02468,Half Yearly,2017-12-30,2037-12-27,10,2468,60000,0,,True
667,South|02468_1984,02468_1984,1984,HSB_Jewel_02468,Half Yearly,2007-12-29,2027-12-27,10,2468,60000,0,,True
668,South|02468_2044,02468_2044,2044,HSB_Jewel_02468,Half Yearly,2011-12-29,2031-12-27,10,2468,60000,0,,True
669,South|02468_2059,02468_2059,2059,HSB_Jewel_02468,Half Yearly,2007-12-29,2027-12-27,10,2468,60000,0,,True
670,South|02468_2063,02468_2063,2063,HSB_Jewel_02468,Half Yearly,2017-12-30,2037-12-27,10,2468,60000,0,,True
671,South|02468_2069,02468_2069,2069,HSB_Jewel_02468,Half Yearly,2011-12-29,2031-12-27,10,2468,60000,0,,True
672,South|02468_2097,02468_2097,2097,HSB_Jewel_02468,Half Yearly,2006-12-30,2026-12-27,10,2468,60000,0,,True
673,South|02468_2122,02468_2122,2122,HSB_Jewel_02468,Half Yearly,2010-01-01,2029-12-28,10,2468,60000,0,,True
674,South|02468_2193,02468_2193,2193,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
675,South|02468_2258,02468_2258,2258,HSB_Jewel_02468,Half Yearly,2018-12-30,2038-12-27,10,2468,60000,0,,True
676,South|02468_2260,02468_2260,2260,HSB_Jewel_02468,Half Yearly,2011-12-29,2031-12-27,10,2468,60000,0,,True
677,South|02468_2270,02468_2270,2270,HSB_Jewel_02468,Half Yearly,2015-12-29,2035-12-27,10,2468,60000,0,,True
678,South|02468_2417,02468_2417,2417,HSB_Jewel_02468,Half Yearly,2012-12-30,2032-12-27,10,2468,60000,0,,True
679,South|02468_2442,02468_2442,2442,HSB_Jewel_02468,Half Yearly,2013-12-30,2033-12-27,10,2468,60000,0,,True
680,South|02468_2454,02468_2454,2454,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
681,South|02468_2468,02468_2468,2468,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
682,South|02468_2543,02468_2543,2543,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
683,South|02468_2545,02468_2545,2545,HSB_Jewel_02468,Half Yearly,2006-12-30,2026-12-27,10,2468,60000,0,,True
684,South|02468_258,02468_258,258,HSB_Jewel_02468,Half Yearly,2014-12-30,2034-12-27,10,2468,60000,0,,True
685,South|02468_2593,02468_2593,2593,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
686,South|02468_2684,02468_2684,2684,HSB_Jewel_02468,Half Yearly,2012-12-30,2032-12-27,10,2468,60000,0,,True
687,South|02468_2697,02468_2697,2697,HSB_Jewel_02468,Half Yearly,2006-12-30,2026-12-27,10,2468,60000,0,,True
688,South|02468_271,02468_271,271,HSB_Jewel_02468,Half Yearly,2013-12-30,2033-12-27,10,2468,60000,0,,True
689,South|02468_2720,02468_2720,2720,HSB_Jewel_02468,Half Yearly,2008-12-30,2028-12-27,10,2468,60000,0,,True
690,South|02468_2778,02468_2778,2778,HSB_Jewel_02468,Half Yearly,2017-12-30,2037-12-27,10,2468,60000,0,,True
691,South|02468_2779,02468_2779,2779,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
692,South|02468_2787,02468_2787,2787,HSB_Jewel_02468,Half Yearly,2011-12-29,2031-12-27,10,2468,60000,0,,True
693,South|02468_2848,02468_2848,2848,HSB_Jewel_02468,Half Yearly,2011-12-29,2031-12-27,10,2468,60000,0,,True
694,South|02468_2882,02468_2882,2882,HSB_Jewel_02468,Half Yearly,2015-12-29,2035-12-27,10,2468,60000,0,,True
695,South|02468_3053,02468_3053,3053,HSB_Jewel_02468,Half Yearly,2008-12-30,2028-12-27,10,2468,60000,0,,True
696,South|02468_3086,02468_3086,3086,HSB_Jewel_02468,Half Yearly,2008-12-30,2028-12-27,10,2468,60000,0,,True
697,South|02468_3100,02468_3100,3100,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
698,South|02468_3105,02468_3105,3105,HSB_Jewel_02468,Half Yearly,2014-12-30,2034-12-27,10,2468,60000,0,,True
699,South|02468_3155,02468_3155,3155,HSB_Jewel_02468,Half Yearly,2015-12-29,2035-12-27,10,2468,60000,0,,True
700,South|02468_3222,02468_3222,3222,HSB_Jewel_02468,Half Yearly,2011-12-29,2031-12-27,10,2468,60000,0,,True
701,South|02468_3226,02468_3226,3226,HSB_Jewel_02468,Half Yearly,2011-12-29,2031-12-27,10,2468,60000,0,,True
702,South|02468_3255,02468_3255,3255,HSB_Jewel_02468,Half Yearly,2015-12-29,2035-12-27,10,2468,60000,0,,True
703,South|02468_3279,02468_3279,3279,HSB_Jewel_02468,Half Yearly,2012-12-30,2032-12-27,10,2468,60000,0,,True
704,South|02468_3347,02468_3347,3347,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
705,South|02468_471,02468_471,471,HSB_Jewel_02468,Half Yearly,2007-12-29,2027-12-27,10,2468,60000,0,,True
706,South|02468_497,02468_497,497,HSB_Jewel_02468,Half Yearly,2013-12-30,2033-12-27,10,2468,60000,0,,True
707,South|02468_507,02468_507,507,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
708,South|02468_524,02468_524,524,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
709,South|02468_64,02468_64,64,HSB_Jewel_02468,Half Yearly,2015-12-29,2035-12-27,10,2468,60000,0,,True
710,South|02468_799,02468_799,799,HSB_Jewel_02468,Half Yearly,2011-12-29,2031-12-27,10,2468,60000,0,,True
711,South|02468_803,02468_803,803,HSB_Jewel_02468,Half Yearly,2008-12-30,2028-12-27,10,2468,60000,0,,True
712,South|02468_806,02468_806,806,HSB_Jewel_02468,Half Yearly,2008-12-30,2028-12-27,10,2468,60000,0,,True
713,South|02468_983,02468_983,983,HSB_Jewel_02468,Half Yearly,2008-12-30,2028-12-27,10,2468,60000,0,,True
714,South|13579_1014,13579_1014,1014,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
715,South|13579_1015,13579_1015,1015,HSB_Lifeclaim_13579,Quarterly,2007-01-02,2029-12-28,2,13579,5000,0,,True
716,South|13579_1016,13579_1016,1016,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
717,South|13579_1018,13579_1018,1018,HSB_Lifeclaim_13579,Quarterly,2015-01-01,2037-12-27,2,13579,5000,0,,True
718,South|13579_1038,13579_1038,1038,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
719,South|13579_1060,13579_1060,1060,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
720,South|13579_1185,13579_1185,1185,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
721,South|13579_1194,13579_1194,1194,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
722,South|13579_123,13579_123,123,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
723,South|13579_1259,13579_1259,1259,HSB_Lifeclaim_13579,Quarterly,2004-01-01,2026-12-27,2,13579,5000,0,,True
724,South|13579_1347,13579_1347,1347,HSB_Lifeclaim_13579,Quarterly,2004-01-01,2026-12-27,2,13579,5000,0,,True
725,South|13579_1363,13579_1363,1363,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
726,South|13579_1384,13579_1384,1384,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
727,South|13579_151,13579_151,151,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
728,South|13579_1526,13579_1526,1526,HSB_Lifeclaim_13579,Quarterly,2012-12-31,2035-12-27,2,13579,5000,0,,True
729,South|13579_1528,13579_1528,1528,HSB_Lifeclaim_13579,Quarterly,2009-01-03,2031-12-30,2,13579,5000,0,,True
730,South|13579_1531,13579_1531,1531,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
731,South|13579_1551,13579_1551,1551,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
732,South|13579_1553,13579_1553,1553,HSB_Lifeclaim_13579,Quarterly,2012-12-31,2035-12-27,2,13579,5000,0,,True
733,South|13579_1556,13579_1556,1556,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
734,South|13579_1632,13579_1632,1632,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
735,South|13579_1670,13579_1670,1670,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
736,South|13579_1671,13579_1671,1671,HSB_Lifeclaim_13579,Quarterly,2004-01-01,2026-12-27,2,13579,5000,0,,True
737,South|13579_1672,13579_1672,1672,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
740,South|13579_169,13579_169,169,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
738,South|13579_1693,13579_1693,1693,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
739,South|13579_1697,13579_1697,1697,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
741,South|13579_1702,13579_1702,1702,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
742,South|13579_1712,13579_1712,1712,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
743,South|13579_1721,13579_1721,1721,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
744,South|13579_1737,13579_1737,1737,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
745,South|13579_1738,13579_1738,1738,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
746,South|13579_1802,13579_1802,1802,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
747,South|13579_1873,13579_1873,1873,HSB_Lifeclaim_13579,Quarterly,2016-01-01,2038-12-27,2,13579,5000,0,,True
748,South|13579_1910,13579_1910,1910,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
749,South|13579_1918,13579_1918,1918,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
750,South|13579_1928,13579_1928,1928,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
751,South|13579_1959,13579_1959,1959,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
752,South|13579_1971,13579_1971,1971,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
753,South|13579_1997,13579_1997,1997,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
754,South|13579_2035,13579_2035,2035,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
755,South|13579_2049,13579_2049,2049,HSB_Lifeclaim_13579,Quarterly,2012-12-31,2035-12-27,2,13579,5000,0,,True
756,South|13579_2058,13579_2058,2058,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
757,South|13579_2066,13579_2066,2066,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
758,South|13579_2099,13579_2099,2099,HSB_Lifeclaim_13579,Quarterly,2014-01-01,2036-12-27,2,13579,5000,0,,True
759,South|13579_2114,13579_2114,2114,HSB_Lifeclaim_13579,Quarterly,2015-01-01,2037-12-27,2,13579,5000,0,,True
760,South|13579_2137,13579_2137,2137,HSB_Lifeclaim_13579,Quarterly,2008-01-02,2030-12-28,2,13579,5000,0,,True
761,South|13579_2143,13579_2143,2143,HSB_Lifeclaim_13579,Quarterly,2004-12-31,2027-12-27,2,13579,5000,0,,True
762,South|13579_2146,13579_2146,2146,HSB_Lifeclaim_13579,Quarterly,2009-01-02,2031-12-29,2,13579,5000,0,,True
763,South|13579_2183,13579_2183,2183,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
764,South|13579_2209,13579_2209,2209,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
765,South|13579_2240,13579_2240,2240,HSB_Lifeclaim_13579,Quarterly,2003-01-01,2025-12-27,2,13579,5000,0,,True
766,South|13579_2254,13579_2254,2254,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
767,South|13579_2257,13579_2257,2257,HSB_Lifeclaim_13579,Quarterly,2012-01-04,2034-12-30,2,13579,5000,0,,True
768,South|13579_2285,13579_2285,2285,HSB_Lifeclaim_13579,Quarterly,2010-01-02,2032-12-28,2,13579,5000,0,,True
769,South|13579_2286,13579_2286,2286,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
770,South|13579_2287,13579_2287,2287,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
771,South|13579_2308,13579_2308,2308,HSB_Lifeclaim_13579,Quarterly,2004-12-31,2027-12-27,2,13579,5000,0,,True
772,South|13579_2358,13579_2358,2358,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
773,South|13579_2359,13579_2359,2359,HSB_Lifeclaim_13579,Quarterly,2007-01-02,2029-12-28,2,13579,5000,0,,True
774,South|13579_2369,13579_2369,2369,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
775,South|13579_2394,13579_2394,2394,HSB_Lifeclaim_13579,Quarterly,2014-01-01,2036-12-27,2,13579,5000,0,,True
776,South|13579_2395,13579_2395,2395,HSB_Lifeclaim_13579,Quarterly,2007-01-04,2029-12-30,2,13579,5000,0,,True
777,South|13579_2418,13579_2418,2418,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
778,South|13579_2419,13579_2419,2419,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
779,South|13579_2420,13579_2420,2420,HSB_Lifeclaim_13579,Quarterly,2015-01-01,2037-12-27,2,13579,5000,0,,True
780,South|13579_2443,13579_2443,2443,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
781,South|13579_2464,13579_2464,2464,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
782,South|13579_247,13579_247,247,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
783,South|13579_2481,13579_2481,2481,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
784,South|13579_2484,13579_2484,2484,HSB_Lifeclaim_13579,Quarterly,2014-01-01,2036-12-27,2,13579,5000,0,,True
785,South|13579_2488,13579_2488,2488,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
786,South|13579_2526,13579_2526,2526,HSB_Lifeclaim_13579,Quarterly,2007-01-06,2030-01-01,2,13579,5000,0,,True
787,South|13579_2527,13579_2527,2527,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
788,South|13579_2539,13579_2539,2539,HSB_Lifeclaim_13579,Quarterly,2004-01-01,2026-12-27,2,13579,5000,0,,True
789,South|13579_2540,13579_2540,2540,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
790,South|13579_2547,13579_2547,2547,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
791,South|13579_2620,13579_2620,2620,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
792,South|13579_2621,13579_2621,2621,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
793,South|13579_2655,13579_2655,2655,HSB_Lifeclaim_13579,Quarterly,2012-01-01,2034-12-27,2,13579,5000,0,,True
794,South|13579_2671,13579_2671,2671,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
795,South|13579_2677,13579_2677,2677,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
796,South|13579_2704,13579_2704,2704,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
799,South|13579_272,13579_272,272,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
797,South|13579_2724,13579_2724,2724,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
798,South|13579_2725,13579_2725,2725,HSB_Lifeclaim_13579,Quarterly,2012-12-31,2035-12-27,2,13579,5000,0,,True
800,South|13579_2750,13579_2750,2750,HSB_Lifeclaim_13579,Quarterly,2012-01-01,2034-12-27,2,13579,5000,0,,True
801,South|13579_2770,13579_2770,2770,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
802,South|13579_2771,13579_2771,2771,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
803,South|13579_2813,13579_2813,2813,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
804,South|13579_2840,13579_2840,2840,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
805,South|13579_2847,13579_2847,2847,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
806,South|13579_2858,13579_2858,2858,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
807,South|13579_2859,13579_2859,2859,HSB_Lifeclaim_13579,Quarterly,2009-01-02,2031-12-29,2,13579,5000,0,,True
808,South|13579_2928,13579_2928,2928,HSB_Lifeclaim_13579,Quarterly,2015-01-01,2037-12-27,2,13579,5000,0,,True
809,South|13579_2960,13579_2960,2960,HSB_Lifeclaim_13579,Quarterly,2012-01-01,2034-12-27,2,13579,5000,0,,True
810,South|13579_2968,13579_2968,2968,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
811,South|13579_3113,13579_3113,3113,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
812,South|13579_3120,13579_3120,3120,HSB_Lifeclaim_13579,Quarterly,2008-01-03,2030-12-29,2,13579,5000,0,,True
813,South|13579_3128,13579_3128,3128,HSB_Lifeclaim_13579,Quarterly,2007-01-03,2029-12-29,2,13579,5000,0,,True
814,South|13579_3154,13579_3154,3154,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
815,South|13579_3167,13579_3167,3167,HSB_Lifeclaim_13579,Quarterly,2004-12-31,2027-12-27,2,13579,5000,0,,True
816,South|13579_3169,13579_3169,3169,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
817,South|13579_3170,13579_3170,3170,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
818,South|13579_3176,13579_3176,3176,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
819,South|13579_3177,13579_3177,3177,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
820,South|13579_3194,13579_3194,3194,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
821,South|13579_3221,13579_3221,3221,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
822,South|13579_3225,13579_3225,3225,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
823,South|13579_3248,13579_3248,3248,HSB_Lifeclaim_13579,Quarterly,2008-01-04,2030-12-30,2,13579,5000,0,,True
824,South|13579_3283,13579_3283,3283,HSB_Lifeclaim_13579,Quarterly,2015-01-01,2037-12-27,2,13579,5000,0,,True
825,South|13579_3285,13579_3285,3285,HSB_Lifeclaim_13579,Quarterly,2012-01-01,2034-12-27,2,13579,5000,0,,True
826,South|13579_3303,13579_3303,3303,HSB_Lifeclaim_13579,Quarterly,2007-01-02,2029-12-28,2,13579,5000,0,,True
827,South|13579_3319,13579_3319,3319,HSB_Lifeclaim_13579,Quarterly,2012-01-01,2034-12-27,2,13579,5000,0,,True
828,South|13579_3331,13579_3331,3331,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
829,South|13579_3338,13579_3338,3338,HSB_Lifeclaim_13579,Quarterly,2009-01-01,2031-12-28,2,13579,5000,0,,True
830,South|13579_3339,13579_3339,3339,HSB_Lifeclaim_13579,Quarterly,2004-01-01,2026-12-27,2,13579,5000,0,,True
831,South|13579_3379,13579_3379,3379,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
832,South|13579_3381,13579_3381,3381,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
833,South|13579_342,13579_342,342,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
834,South|13579_375,13579_375,375,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
835,South|13579_395,13579_395,395,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
836,South|13579_535,13579_535,535,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
837,South|13579_568,13579_568,568,HSB_Lifeclaim_13579,Quarterly,2004-12-31,2027-12-27,2,13579,5000,0,,True
838,South|13579_666,13579_666,666,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
839,South|13579_678,13579_678,678,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
840,South|13579_750,13579_750,750,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
841,South|13579_829,13579_829,829,HSB_Lifeclaim_13579,Quarterly,2004-01-01,2026-12-27,2,13579,5000,0,,True
842,South|13579_907,13579_907,907,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
843,South|13579_910,13579_910,910,HSB_Lifeclaim_13579,Quarterly,2007-01-02,2029-12-28,2,13579,5000,0,,True
844,South|13579_92,13579_92,92,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
845,South|19181_1354,19181_1354,1627,HSB_Termclaim_23579,Quarterly,2008-01-01,2036-12-27,3,19181,5000,0,,True
